,Date_Time,Score,URL,IP,Length,digits,digit_ratio,Hyperlinks,Sus_Words
19792,2023-01-23 21:12:54,1.4,http://dksoft-edition.com/readme.html,2001:41d0:301:3::28,37,0,0.0,0.0,0.0
19795,2023-01-23 21:12:49,3.5,http://dexwalletconnect.com/,198.252.105.99,28,0,0.0,3.0,0.0
19810,2023-01-23 21:11:58,3.4,http://agency.crostracker.com/appsuite0/,2607:f1c0:100f:f000::25a,40,1,0.025,0.0,0.0
19814,2023-01-23 21:11:51,1.0,http://8tyi.kmugjxbaa5245.workers.dev/,2606:4700:3033::ac43:afc4,38,5,0.13157894736842105,2.0,0.0
19820,2023-01-23 21:11:33,1.0,http://120.48.4.121/wp-content/hjh/LiinkedInhardest/900/,120.48.4.121,56,12,0.21428571428571427,0.0,0.0
19830,2023-01-23 19:39:51,3.3,https://vm3y45.webwave.dev/,185.30.124.158,27,3,0.1111111111111111,0.0,0.0
19831,2023-01-23 19:39:44,1.6,http://stdportal.uou.edu.ps/redirect.html,5.133.28.19,41,0,0.0,1.0,0.0
19857,2023-01-23 18:10:41,1.9,https://ntiy0u.webwave.dev/,185.73.228.142,27,1,0.037037037037037035,0.0,0.0
19898,2023-01-23 16:39:34,3.4,https://bit.ly/3kp9zvd,67.199.248.11,22,2,0.09090909090909091,2.0,0.0
19909,2023-01-23 15:20:15,5.4,https://tinyurl.com/ys2b49h4,2606:4700:10::6814:8b41,28,4,0.14285714285714285,1.0,1.0
19913,2023-01-23 15:19:53,1.5,https://spk-erneuerung.de/,185.251.90.110,26,0,0.0,0.0,0.0
19914,2023-01-23 15:19:50,2.0,https://sparkasse.spk-erneuerung.de/,185.251.90.110,36,0,0.0,0.0,0.0
19919,2023-01-23 15:19:03,1.8,https://lnkd.in/gaC_dTuj,13.107.42.14,24,0,0.0,0.0,0.0
19922,2023-01-23 15:18:38,1.9,https://fvws90.webwave.dev/,185.30.124.158,27,2,0.07407407407407407,0.0,0.0
19928,2023-01-23 15:18:00,2.7,https://attupdatetoolsd.boxmode.io/,209.192.137.208,35,0,0.0,6.0,0.0
19940,2023-01-23 13:53:01,4.4,https://zqwrqk090.webcindario.com/,5.57.226.202,34,3,0.08823529411764706,1.0,0.0
19945,2023-01-23 13:52:21,3.2,https://tinyurl.com/cxc2jac5,2606:4700:10::6814:8b41,28,2,0.07142857142857142,1.0,1.0
19957,2023-01-23 13:51:17,2.6,https://ridgewaykite.com/,77.72.0.162,25,0,0.0,25.0,1.0
19967,2023-01-23 13:50:54,2.6,https://mfddnf.webcindario.com/,5.57.226.202,31,0,0.0,1.0,0.0
19971,2023-01-23 13:50:20,1.9,https://instinct-americain.meduccatacama.cl/#redacted@abuse.ionos.com,186.64.119.120,69,0,0.0,3.0,0.0
19980,2023-01-23 13:49:21,1.9,https://bacseguridadhn.webcindario.com/,5.57.226.202,39,0,0.0,1.0,0.0
19996,2023-01-23 13:48:53,2.0,http://ridgewaykite.com/,77.72.0.162,24,0,0.0,25.0,1.0
20000,2023-01-23 13:48:40,4.9,http://informativabper.com/,81.88.53.74,27,0,0.0,7.0,0.0
