,Date_Time,Score,URL,IP,Length,digits,digit_ratio,Hyperlinks
5046,2023-02-07 22:24:56,3.5,https://korem072-tniad.mil.id/wp-content/upgrade/mk.php,103.89.124.37,55,3,0.05454545454545454,0.0
5062,2023-02-07 22:22:38,7.7,https://ing-daten.reverent-banach.185-237-15-118.plesk.page/main/login1/delogin/96.9.249.43/login/,185.237.15.118,98,20,0.20408163265306123,0.0
5065,2023-02-07 22:22:31,4.4,https://hyeubduwnxu-secondary.z13.web.core.windows.net/index.html,20.60.168.141,65,2,0.03076923076923077,0.0
5074,2023-02-07 22:22:14,6.8,https://gorvod.ru/bitrix/admin/mobile/upas/,178.208.255.8,43,0,0.0,25.0
5090,2023-02-07 22:21:35,2.7,https://et9g30.webwave.dev/,185.30.124.158,27,3,0.1111111111111111,4.0
5097,2023-02-07 22:21:19,3.7,https://e0vr53.webwave.dev/,185.73.228.142,27,3,0.1111111111111111,0.0
5106,2023-02-07 22:20:57,5.4,https://deboramuro.github.io/proj.facebook/,185.199.109.153,43,0,0.0,2.0
5107,2023-02-07 22:20:54,5.4,https://cxautocontrolefinanbr.blogspot.com/,2607:f8b0:4006:80c::2001,43,0,0.0,17.0
5108,2023-02-07 22:20:50,1.7,https://contravention-reglement.fr/,213.226.123.71,35,0,0.0,0.0
5110,2023-02-07 22:20:42,3.5,https://consultandosem-sairdecasa-fevereiro.com/luiza/?userID=13&uri=A,2606:4700:3030::6815:30e7,70,2,0.02857142857142857,2.0
5113,2023-02-07 22:20:33,6.1,https://citizensbankpaymentverify.authorizeddns.net/citizens%20page/,172.177.121.79,68,2,0.029411764705882353,0.0
5124,2023-02-07 22:19:52,5.2,https://btconnect-459014.webflow.io/,151.101.194.132,36,6,0.16666666666666666,0.0
5126,2023-02-07 22:19:48,4.2,https://bobbydspizza.net/Wavexx,162.241.87.163,31,0,0.0,0.0
5127,2023-02-07 22:19:47,3.2,https://bhce6t.webwave.dev/,185.30.124.158,27,1,0.037037037037037035,0.0
5134,2023-02-07 22:19:29,5.9,https://bafybeidpeijyj3nn5ahhoyfsclgxea2qzocipnpoldmzle6uronug47rse.ipfs.w3s.link/,104.18.22.52,82,7,0.08536585365853659,1.0
5135,2023-02-07 22:19:28,3.0,https://bafybeicnacm2cqo2w2c7j7vufldf6pit6cocw7a26yzw74p6roimmy43yu.ipfs.w3s.link/ffax39.shtml?x@x.x+,104.18.22.52,101,18,0.1782178217821782,0.0
5139,2023-02-07 22:19:22,5.5,https://au-one.duckdns.org/,162.241.127.227,27,0,0.0,10.0
5141,2023-02-07 22:19:19,2.5,https://att-user-sign0in-1d-86dca4.netlify.app/,35.231.208.25,47,5,0.10638297872340426,1.0
5145,2023-02-07 22:19:13,3.9,https://attcurrentlyyahoo78.boxmode.io/,2605:f480:997::208,39,2,0.05128205128205128,6.0
5151,2023-02-07 22:19:03,3.3,https://atlas-krasnodar.ru/bitrix/admin/payment/aanygo.html,31.172.67.214,59,0,0.0,0.0
5152,2023-02-07 22:19:00,6.3,https://apple.inc-maps.info/map/4/369,65.108.17.98,37,4,0.10810810810810811,0.0
5153,2023-02-07 22:18:58,4.6,https://apimadrid.net/mi/post/internet/Group/Taiwan/SSLAuthUI.html,68.66.248.54,66,0,0.0,0.0
5155,2023-02-07 22:18:56,7.6,https://ameli-presta-renouvellement.fr/login.php,45.148.119.222,48,0,0.0,0.0
5156,2023-02-07 22:18:54,2.3,https://ameli-presta-renouvellement.fr/,45.148.119.222,39,0,0.0,0.0
5158,2023-02-07 22:18:50,2.7,https://amelie-service.fr/,2.56.247.11,26,0,0.0,0.0
5164,2023-02-07 22:18:36,8.1,https://acmecomp.com.au/cgi/boa2018/BofA/en/,116.0.23.174,44,4,0.09090909090909091,0.0
5181,2023-02-07 22:18:11,3.1,http://rt619c.webwave.dev/,185.73.228.142,26,3,0.11538461538461539,5.0
5186,2023-02-07 22:17:42,5.2,http://premium180.web-hosting.com/~bluevznb/wp-setting.php?url=L2ZyZWVmaXJlc2tpbnYxLz9pPUc2NVcy,162.0.209.168,95,7,0.07368421052631578,0.0
5190,2023-02-07 22:17:21,5.7,http://ngfinder.com.ar/fonts/herdposrt/postbanknew/postbanknew/4mtllngy=/,200.58.111.19,73,1,0.0136986301369863,14.0
5195,2023-02-07 22:17:06,6.3,http://murielzw.beget.tech/,87.236.19.156,27,0,0.0,0.0
5198,2023-02-07 22:16:50,2.5,http://modcraftmc.fr/user/login,185.200.244.56,31,0,0.0,0.0
5225,2023-02-07 22:15:32,3.6,http://instagram.shareproductshop.com/,20.66.41.139,38,0,0.0,0.0
5226,2023-02-07 22:15:31,5.8,http://inspirationalatmospheres.com/webmail-login/index.html,116.0.20.24,60,0,0.0,25.0
5228,2023-02-07 22:15:26,4.2,http://id115-trackups.servehttp.com/,162.241.124.229,36,3,0.08333333333333333,0.0
5229,2023-02-07 22:15:24,7.3,"http://hollyequipment.com.climaterma.cl/?2F/ddavis2/7/20236:50%20PMTuesday,%20February%207,%2020236:50:58%20PMhollyequipment.com2F/?em=3mail@b.c",200.29.86.51,144,32,0.2222222222222222,0.0
5230,2023-02-07 22:15:22,6.9,"http://hensallglobal.com.climaterma.cl/?2F/RJohnson2/7/20236:45%20PMTuesday,%20February%207,%2020236:45:27%20PMhensallglobal.com2F/?em=3mail@b.c",200.29.86.51,144,32,0.2222222222222222,0.0
5248,2023-02-07 22:14:36,5.0,http://destinodesarrollos.com/alk.php,107.180.50.235,37,0,0.0,1.0
5252,2023-02-07 22:14:30,2.3,http://collabland-validate.web.app/,199.36.158.100,35,0,0.0,0.0
5255,2023-02-07 22:14:25,5.3,http://ce-synchro9.web.app/,199.36.158.100,27,1,0.037037037037037035,0.0
5256,2023-02-07 22:14:24,6.4,http://ce-synchro9.firebaseapp.com/,2620:0:890::100,35,1,0.02857142857142857,0.0
5257,2023-02-07 22:14:23,6.4,http://ce-synchro7.firebaseapp.com/,199.36.158.100,35,1,0.02857142857142857,0.0
5258,2023-02-07 22:14:22,6.4,http://ce-synchro6.firebaseapp.com/,2620:0:890::100,35,1,0.02857142857142857,0.0
5259,2023-02-07 22:14:20,6.4,http://ce-synchro5.firebaseapp.com/,2620:0:890::100,35,1,0.02857142857142857,0.0
5260,2023-02-07 22:14:19,6.4,http://ce-synchro4.firebaseapp.com/,2620:0:890::100,35,1,0.02857142857142857,0.0
5261,2023-02-07 22:14:18,6.4,http://ce-synchro3.firebaseapp.com/,2620:0:890::100,35,1,0.02857142857142857,0.0
5262,2023-02-07 22:14:17,6.4,http://ce-synchro2.firebaseapp.com/,2620:0:890::100,35,1,0.02857142857142857,0.0
5263,2023-02-07 22:14:15,1.9,http://ce-synchro1.web.app/,199.36.158.100,27,1,0.037037037037037035,0.0
5264,2023-02-07 22:14:14,1.9,http://ce-synchro1.firebaseapp.com/,199.36.158.100,35,1,0.02857142857142857,0.0
5265,2023-02-07 22:14:12,1.9,http://ce-synchro11.web.app/,199.36.158.100,28,2,0.07142857142857142,0.0
5266,2023-02-07 22:14:11,1.9,http://ce-synchro11.firebaseapp.com/,2620:0:890::100,36,2,0.05555555555555555,0.0
5267,2023-02-07 22:14:09,1.9,http://ce-synchro010.firebaseapp.com/,2620:0:890::100,37,3,0.08108108108108109,0.0
5268,2023-02-07 22:14:07,1.9,http://c1931661.ferozo.com/recallver/PinCor.php,2800:6c0:2::131,47,7,0.14893617021276595,1.0
5269,2023-02-07 22:14:05,1.9,http://c1931661.ferozo.com/recallver/Documento.php,200.58.111.75,50,7,0.14,0.0
5270,2023-02-07 22:14:02,1.9,http://c1931661.ferozo.com/recallver/crdet.php,200.58.111.75,46,7,0.15217391304347827,2.0
5271,2023-02-07 22:13:59,1.9,http://c1931661.ferozo.com/recallver,2800:6c0:2::131,36,7,0.19444444444444445,0.0
5274,2023-02-07 22:13:52,1.9,http://bancaonline0703.webcindario.com/token.php,5.57.226.202,48,4,0.08333333333333333,1.0
5275,2023-02-07 22:13:50,1.9,http://bancaonline0703.webcindario.com/token3.php,5.57.226.202,49,5,0.10204081632653061,1.0
5276,2023-02-07 22:13:48,1.9,http://bancaonline0703.webcindario.com/token2.php,5.57.226.202,49,5,0.10204081632653061,1.0
5277,2023-02-07 22:13:46,1.9,http://bancaonline0703.webcindario.com/confirm.php?regh=,5.57.226.202,56,4,0.07142857142857142,1.0
5280,2023-02-07 22:13:40,1.9,http://bafkreibpnb6be6sku4cp6oxqoqtqrmhnpkqviuux3smkvtmnn46ttbr6wy.ipfs.w3s.link/,2606:4700::6812:1734,81,9,0.1111111111111111,0.0
5281,2023-02-07 22:13:37,1.9,http://avouchsync.com/en,199.33.112.226,24,0,0.0,1.0
5290,2023-02-07 22:13:21,1.9,http://andreas-dot-firm-structure-344407.uk.r.appspot.com/,2607:f8b0:4004:c06::99,58,6,0.10344827586206896,0.0
5292,2023-02-07 22:13:16,1.9,http://amcgardiennage.com/P2w9ZSZpPTJuOWE1ZDNtOVk3QQ==,213.186.33.2,54,4,0.07407407407407407,0.0
5294,2023-02-07 22:13:13,1.9,http://accts-rcvryd3.rf.gd/?i=1,185.27.134.55,31,2,0.06451612903225806,0.0
5295,2023-02-07 22:13:12,1.9,http://accts-rcvryd3.rf.gd/,185.27.134.55,27,1,0.037037037037037035,0.0
5297,2023-02-07 22:13:04,1.9,http://5fgfgfg4g4gh4gf4f.blogspot.com/?m=1,2607:f8b0:4006:80c::2001,42,6,0.14285714285714285,0.0
5298,2023-02-07 22:13:01,1.9,http://595221.selcdn.ru/share-sharing-point12345/index3.html?email=*,2a00:ab00:610:1::1,68,12,0.17647058823529413,2.0
5299,2023-02-07 22:12:59,1.9,http://52.2.164.140/alk.php,52.2.164.140,27,9,0.3333333333333333,0.0
5300,2023-02-07 22:12:58,1.9,http://47.96.150.225/alk.php,47.96.150.225,28,10,0.35714285714285715,0.0
5301,2023-02-07 22:12:56,1.9,http://41.90.248.102:5000/alk.php,41.90.248.102,33,14,0.42424242424242425,0.0
5302,2023-02-07 22:12:54,1.9,http://38.45.127.68/,38.45.127.68,20,9,0.45,2.0
5306,2023-02-07 22:12:33,1.9,http://181590935779848.my.id/,34.151.221.205,29,15,0.5172413793103449,0.0
5308,2023-02-07 22:12:31,1.9,http://144.24.170.34.bc.googleusercontent.com/mtb888/,34.170.24.144,53,13,0.24528301886792453,0.0
5309,2023-02-07 19:44:35,1.8,http://syncreveal.xyz,18.213.222.111,21,0,0.0,0.0
5313,2023-02-07 19:42:56,3.0,https://2j.fr/ntq,109.234.162.102,17,1,0.058823529411764705,3.0
5326,2023-02-07 18:17:00,2.4,https://bit.ly/PortaleClientiBperBanca,67.199.248.10,38,0,0.0,2.0
5330,2023-02-07 18:16:50,1.5,https://accessobpweportaleweb.caninvisas.com/AccessoBper,72.52.228.48,56,0,0.0,1.0
5343,2023-02-07 15:56:15,3.4,http://ttttttttttt.hyperphp.com/,185.27.134.207,32,0,0.0,0.0
5346,2023-02-07 15:55:42,3.3,https://viacredi.netsys.mom/,104.21.33.205,28,0,0.0,2.0
5347,2023-02-07 15:55:39,4.1,https://v3054626-frxa5etodygn.demo079.volusion.com/v/template_259.html,34.98.116.161,70,14,0.2,3.0
5350,2023-02-07 15:55:11,1.8,https://signreporteds.start.page/,104.18.25.210,33,0,0.0,2.0
5356,2023-02-07 15:54:37,5.4,http://ssaignzqw.hyperphp.com/,185.27.134.218,30,0,0.0,0.0
5375,2023-02-07 15:53:03,4.0,http://rrrrrrrrrrrrrrrrrr.hyperphp.com/,185.27.134.178,39,0,0.0,0.0
5376,2023-02-07 15:52:55,1.0,http://pgs-wrnngrcvry.rf.gd/,185.27.134.177,28,0,0.0,0.0
5377,2023-02-07 15:52:52,4.5,http://ncosdf.hyperphp.com/,185.27.134.171,27,0,0.0,0.0
5383,2023-02-07 15:52:35,5.0,http://ddddd66666.hyperphp.com/,185.27.134.142,31,5,0.16129032258064516,0.0
5384,2023-02-07 15:52:33,3.5,http://confirmar1.atsnx.com/,185.27.134.136,28,1,0.03571428571428571,0.0
5386,2023-02-07 15:52:31,5.4,http://ce98060.tw1.ru/httpdocs/login/ologin.php,92.53.118.39,47,6,0.1276595744680851,25.0
5389,2023-02-07 15:51:16,5.0,http://143.198.227.120/alk.php,143.198.227.120,30,12,0.4,0.0
5396,2023-02-07 13:55:05,2.0,https://gat.to/u77ti,135.125.212.173,20,2,0.1,25.0
5399,2023-02-07 13:54:32,6.0,https://computertechs.com/log-in/login.php?7a70fcc36634f14a5d83699bdaab6640/40ee5c353dd937d3ca14c6e47dc0126e/7a70fcc36634f14a5d83699bdaab6640/40ee5c353dd937d3ca14c6e47dc0126e/7a70fcc36634f14a5d83699bdaab6640/40ee5c353dd937d3ca14c6e47dc0126e,64.6.254.93,240,117,0.4875,0.0
5412,2023-02-07 13:53:28,3.6,http://computertechs.com/log-in/login.php?7a70fcc36634f14a5d83699bdaab6640/40ee5c353dd937d3ca14c6e47dc0126e/7a70fcc36634f14a5d83699bdaab6640/40ee5c353dd937d3ca14c6e47dc0126e/7a70fcc36634f14a5d83699bdaab6640/40ee5c353dd937d3ca14c6e47dc0126e=,64.6.254.93,240,117,0.4875,0.0
5414,2023-02-07 13:53:23,6.1,http://bancaonline0703.webcindario.com/home.php,5.57.226.202,47,4,0.0851063829787234,1.0
5416,2023-02-07 13:53:17,1.0,http://aktivrorteknikk.no,142.44.249.183,25,0,0.0,24.0
5422,2023-02-07 12:44:32,1.9,https://vz.sarajinihs.edu.bd/,199.19.76.154,29,0,0.0,0.0
5426,2023-02-07 12:44:07,2.6,http://suporte72horas.com,195.178.120.161,25,2,0.08,0.0
5427,2023-02-07 12:43:59,3.2,https://suporte72horas.com/,195.178.120.161,27,2,0.07407407407407407,0.0
5435,2023-02-07 12:42:55,2.3,https://okueur.webwave.dev/,185.73.228.142,27,0,0.0,0.0
5438,2023-02-07 12:42:47,1.9,https://myatogov.z8.web.core.windows.net/,20.150.66.225,41,1,0.024390243902439025,0.0
5442,2023-02-07 12:42:31,1.4,https://inmaculada.edu.ec/,50.31.174.169,26,0,0.0,0.0
5477,2023-02-07 12:40:17,3.0,https://alert-itau02.webcindario.com/,5.57.226.202,37,2,0.05405405405405406,1.0
5495,2023-02-07 12:38:26,1.9,http://195.178.120.161,195.178.120.161,22,12,0.5454545454545454,0.0
5497,2023-02-07 10:08:06,3.9,http://xvvip.work.gd/,20.165.251.250,21,0,0.0,0.0
5500,2023-02-07 10:07:52,4.4,http://www.u1932556.cp.regruhosting.ru/,2a00:f940:2:2:1:4:0:112,39,7,0.1794871794871795,1.0
5501,2023-02-07 10:07:47,3.4,http://www.u1932245.cp.regruhosting.ru/,31.31.198.240,39,7,0.1794871794871795,1.0
5502,2023-02-07 10:07:42,3.9,http://www.u1930783.cp.regruhosting.ru/,31.31.198.230,39,7,0.1794871794871795,17.0
5503,2023-02-07 10:07:40,3.2,http://www.radiovozdoriocacheu.com/wp-includes/jss/js/,213.32.37.233,54,0,0.0,6.0
5508,2023-02-07 10:07:21,6.9,http://www.ndnmag.fr/en/428db5c214867839cfeec37f4992ba68/execution.html,46.182.4.120,71,21,0.29577464788732394,0.0
5509,2023-02-07 10:07:19,6.3,http://www.maintia.com/post/BIbAZTGkMv4478/,102.219.176.81,43,4,0.09302325581395349,25.0
5510,2023-02-07 10:07:17,4.5,http://www.maintia.com/post/,102.219.176.81,28,0,0.0,25.0
5512,2023-02-07 10:07:08,7.5,http://www.gassopereyra.com/.well-known/dkb/authentification/colis=587/credit.php,192.163.221.197,81,3,0.037037037037037035,1.0
5513,2023-02-07 10:07:02,5.9,http://www.gassopereyra.com/.well-known/dkb/authentification/colis=587/,192.163.221.197,71,3,0.04225352112676056,1.0
5514,2023-02-07 10:06:59,6.5,http://www.gassopereyra.com/.well-known/dkb/authentification/colis=271/credit.php,192.163.221.197,81,3,0.037037037037037035,1.0
5515,2023-02-07 10:06:57,4.4,http://www.gassopereyra.com/.well-known/dkb/authentification/colis=271/,192.163.221.197,71,3,0.04225352112676056,1.0
5516,2023-02-07 10:06:55,6.5,http://www.gassopereyra.com/.well-known/dkb/authentification/colis=174/credit.php,192.163.221.197,81,3,0.037037037037037035,1.0
5517,2023-02-07 10:06:51,4.9,http://www.gassopereyra.com/.well-known/dkb/authentification/colis=174/,192.163.221.197,71,3,0.04225352112676056,1.0
5521,2023-02-07 10:06:37,3.9,http://www.au-one.duckdns.org/,162.241.127.227,30,0,0.0,10.0
5523,2023-02-07 10:06:31,3.9,http://whatsappgroupinvitation.easy.co/,2a04:4e42:200::748,39,0,0.0,25.0
5524,2023-02-07 10:06:28,4.4,http://whaitoapp.cc/,172.67.190.179,20,0,0.0,2.0
5525,2023-02-07 10:06:26,3.1,http://webmail.lorenzoanderson.com/roundcubemail/,216.239.133.253,49,0,0.0,1.0
5526,2023-02-07 10:06:24,5.5,http://web.dhl-new-vip1.com/app/web/,2600:9000:2162:3800:1e:8677:3400:93a1,36,1,0.027777777777777776,0.0
5527,2023-02-07 10:06:21,4.4,http://w0y0bz.webwave.dev/lib/w0y0bz/RFQ02062023-ldslhqdl.html,185.73.228.142,62,12,0.1935483870967742,1.0
5528,2023-02-07 10:06:18,2.5,http://vitale-sms-gv.fr/,179.43.154.223,24,0,0.0,0.0
5529,2023-02-07 10:06:16,3.4,http://viral.jawaxchat.eu.org/,20.253.129.34,30,0,0.0,0.0
5531,2023-02-07 10:06:11,1.9,http://verifispagers-59864.click/?lang=ch,103.130.216.191,41,5,0.12195121951219512,0.0
5532,2023-02-07 10:06:08,2.3,http://usa-blizzard.com/,154.92.23.150,24,0,0.0,14.0
5534,2023-02-07 10:05:54,4.9,http://u1932631.cp.regruhosting.ru/,31.31.198.233,35,7,0.2,1.0
5536,2023-02-07 10:05:49,4.3,http://tinyurl.com/5esfb-pagersconfirmss,104.20.139.65,40,1,0.025,1.0
5541,2023-02-07 10:05:27,4.2,https://www.sginfopass.fr/2023/,62.210.119.184,31,4,0.12903225806451613,2.0
5547,2023-02-07 10:05:01,3.0,https://www.oxfordidiomas.com.br/wp-includes/widgot/login.htm,167.114.86.176,61,0,0.0,0.0
5549,2023-02-07 10:04:56,5.0,https://www.ndnmag.fr/en/691219407e95639a229dec9a767631ea/execution.html?validation=e1s1,46.182.4.120,88,26,0.29545454545454547,0.0
5552,2023-02-07 10:04:44,4.7,https://www.eservicebits.com/landingpages/d20bb990-c39b-46c2-9296-604b875de69a/test-simulation,108.138.106.30,94,22,0.23404255319148937,4.0
5553,2023-02-07 10:04:42,2.9,https://www.elda-cg.tg/wp-content/plugins/revslider/Wells_Fargo/scd.html,154.70.82.246,72,0,0.0,0.0
5554,2023-02-07 10:04:38,4.5,https://www.elda-cg.tg/wp-content/plugins/revslider/Wells_Fargo/processing.html,154.70.82.246,79,0,0.0,0.0
5555,2023-02-07 10:04:36,4.0,https://www.elda-cg.tg/wp-content/plugins/revslider/Wells_Fargo/process.html,154.70.82.246,76,0,0.0,0.0
5556,2023-02-07 10:04:33,4.6,https://www.elda-cg.tg/wp-content/plugins/revslider/Wells_Fargo/email.html,154.70.82.246,74,0,0.0,0.0
5576,2023-02-07 10:03:13,4.3,https://tinyurl.com/5esFB-pagersconfirmss,172.67.1.225,41,1,0.024390243902439025,1.0
5578,2023-02-07 10:03:07,7.4,http://stearncomunnty.com/tradeofter/new/7656951702018325,185.149.120.37,57,16,0.2807017543859649,25.0
5579,2023-02-07 10:03:02,1.8,https://syncadapps.work.gd/,185.209.162.107,27,0,0.0,2.0
5587,2023-02-07 10:02:35,6.9,https://steamcomnnumnity.com/glftcard/76656116213782,185.149.120.37,52,14,0.2692307692307692,25.0
5589,2023-02-07 10:02:29,5.9,https://steamcommunlinty.com/profile/86534105614658840,185.149.120.37,54,17,0.3148148148148148,25.0
5593,2023-02-07 10:02:11,2.0,https://solusipeduli.org/inisiatifaqiqah.com/samia/auth/login.php?myaccount,134.209.96.191,75,0,0.0,0.0
5595,2023-02-07 10:01:58,4.8,https://simplymels.net/wp-admin/user/login/index.html,103.25.208.38,53,0,0.0,1.0
5596,2023-02-07 10:01:07,3.3,https://siantalk.com/wp-includes/blocks/comment-author-name/login.php,203.159.94.83,69,0,0.0,0.0
5610,2023-02-07 09:59:36,5.6,https://prathameshdhande22.github.io/Neflix-Clone/,2606:50c0:8000::153,50,2,0.04,16.0
5614,2023-02-07 09:59:29,5.6,https://pold.builderallwppro.com/wp-content/plugins/r/tracking/fV5EjH/details.php,65.111.165.109,81,1,0.012345679012345678,0.0
5620,2023-02-07 09:59:07,1.8,https://numersone.onetrostepsert.world/,109.206.243.15,39,0,0.0,0.0
5628,2023-02-07 09:58:41,4.3,https://microsoftuk.co/63d05d9b21c21/5669eb3a84f2b07d21257a64aafd5e1bdaf194ba/,64.191.166.198,78,31,0.3974358974358974,1.0
5640,2023-02-07 09:58:14,5.2,https://kubekcontigo.pl/,5.149.162.132,24,0,0.0,25.0
5641,2023-02-07 09:58:08,4.6,https://kas.talentacademy.co.in/wp-content/themes/YB082IRU/redorctionn.php,104.21.10.95,74,3,0.04054054054054054,2.0
5643,2023-02-07 09:58:02,5.1,https://ipfs.io/ipfs/QmSj9NGExDEcRbPQF5CwXsaBxENThr43ak9Rh3CsfWmvDe?filename=gdgf%20fgfgf%20fgfgfg%20hghghg%20jhjhjhjh.html,209.94.90.1,123,14,0.11382113821138211,0.0
5669,2023-02-07 09:56:22,1.9,https://ing-daten.reverent-banach.185-237-15-118.plesk.page/main/login1/delogin/35.203.255.114/login/,185.237.15.118,101,23,0.22772277227722773,0.0
5670,2023-02-07 09:56:20,1.9,https://ing-daten.reverent-banach.185-237-15-118.plesk.page/main/login1/delogin/35.203.252.115/login/,185.237.15.118,101,23,0.22772277227722773,0.0
5671,2023-02-07 09:56:18,1.9,https://ing-daten.reverent-banach.185-237-15-118.plesk.page/main/login1/delogin/35.203.245.216/login/,185.237.15.118,101,23,0.22772277227722773,0.0
5672,2023-02-07 09:56:16,1.9,https://ing-daten.reverent-banach.185-237-15-118.plesk.page/main/login1/delogin/217.114.218.21/login/,185.237.15.118,101,23,0.22772277227722773,0.0
5673,2023-02-07 09:56:15,1.9,https://ing-daten.reverent-banach.185-237-15-118.plesk.page/main/login1/delogin/194.34.134.147/login/,185.237.15.118,101,23,0.22772277227722773,0.0
5697,2023-02-07 09:55:23,3.9,https://ededwer.ddnss.org/,45.42.203.197,26,0,0.0,25.0
5706,2023-02-07 09:54:58,5.5,https://demo.apstechmart.in/esc/index.php,103.152.79.202,41,0,0.0,1.0
5720,2023-02-07 09:53:42,5.4,https://carcierge.mx/icu/index.html,162.214.69.9,35,0,0.0,19.0
5730,2023-02-07 09:53:17,6.5,https://blmbizola.net/,20.151.84.138,22,0,0.0,1.0
5732,2023-02-07 09:53:14,6.4,https://bet988x.com/,185.90.62.155,20,3,0.15,0.0
5736,2023-02-07 09:53:05,5.7,https://bandocontracting.com/wp/VystarCU/vystarcu.org_/indexx.php,203.28.48.8,65,0,0.0,0.0
5739,2023-02-07 09:52:55,2.0,https://bafybeig6kqhnx2yisup3brgdsyt7p7bcedtsx6es4uwzz4kwuj6ddexmum.ipfs.w3s.link/?_x_tr_hp=bafybeig6k&_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en-US&_x_tr_pto=wapp,104.18.22.52,158,11,0.06962025316455696,0.0
5740,2023-02-07 09:52:54,3.8,https://auto2000jayakarta.id/456214/43qtwefferfasd/personal.html,103.23.199.190,64,12,0.1875,0.0
5741,2023-02-07 09:52:50,4.3,https://auto2000jayakarta.id/456214/43qtwefferfasd/otp.html,103.23.199.190,59,12,0.2033898305084746,1.0
5742,2023-02-07 09:52:46,3.8,https://auto2000jayakarta.id/456214/43qtwefferfasd/otp2.html,103.23.199.190,60,13,0.21666666666666667,1.0
5743,2023-02-07 09:52:42,3.3,https://auto2000jayakarta.id/456214/43qtwefferfasd/index2.html,103.23.199.190,62,13,0.20967741935483872,1.0
5744,2023-02-07 09:52:39,1.0,https://auto2000jayakarta.id/456214/43qtwefferfasd/,103.23.199.190,51,12,0.23529411764705882,1.0
5746,2023-02-07 09:52:32,6.0,http://sarpetrol.com.tr/globe/portal.php,185.15.196.34,40,0,0.0,0.0
5757,2023-02-07 09:51:54,6.5,https://alberteinstein.edu.pe/https/bpi.com.ph/onlinebanking/,147.124.217.150,61,0,0.0,1.0
5760,2023-02-07 09:51:46,6.6,https://acmecomp.com.au/wp-content/cgi/BOfA/BOfA/BOfA/Validation/login.php?cmd=login_submit&id=2406491743b99519f1da0b96c2071ce32406491743b99519f1da0b96c2071ce3&session=2406491743b99519f1da0b96c2071ce32406491743b99519f1da0b96c2071ce3,116.0.23.174,232,96,0.41379310344827586,0.0
5771,2023-02-07 09:51:09,1.6,https://5fgfgfgg4g4ghds.blogspot.com/?m=1,142.250.80.65,41,4,0.0975609756097561,0.0
5787,2023-02-07 09:50:38,1.9,http://redeliverupspackage.sytes.net/,20.214.186.233,37,0,0.0,0.0
5788,2023-02-07 09:50:36,1.4,http://qslkdf.hyperphp.com/?i=1,185.27.134.55,31,1,0.03225806451612903,0.0
5791,2023-02-07 09:50:23,4.4,http://photov2r.beget.tech/,87.236.19.156,27,1,0.037037037037037035,7.0
5792,2023-02-07 09:50:20,5.4,http://ow939939300403043499304.web.app/,199.36.158.100,39,21,0.5384615384615384,0.0
5813,2023-02-07 09:48:45,2.5,http://instagram.acounts.login.atn1.ir/,217.144.104.193,39,1,0.02564102564102564,2.0
5816,2023-02-07 09:48:32,2.5,http://info.alliedelec.com/e3t/Ctc/OR+113/d2nlvK04/VWwk0s4JxzQlW7BzzlT5_cvJNW1CR2894WxNJ7N6N1vYX3pdrrV1-WJV7CgN3jW6gNNY71dSZKNW3qJMll63sKVhW7mCySj6m2_9nW6GTCV73Hj3l_W3PZt7K92N32RN8pknnLr4sC5W3scCJF3MgsT9W1S1TXk1w6ZGfW8-XY4v6CzXB-W6lZzmL7lN_FKW6L00yk87BWcpW7_lNsr1clTC9VL9DfX7s3p6kN8RgbbJssbHmW27-Rd-2f4KQBN2XSG-stQm9sW3qt7Mm3DdJYXW1qpq5v75SzsWW8T6_ZZ6D3x0_W41LKc85m4tJpW7J32YN8NJ8tXN6d0xBlVpyc2W14Dxd07jDbtGW4f7f5g4hySZG35wn1/,199.60.103.254,426,113,0.2652582159624413,1.0
5830,2023-02-07 09:48:05,4.5,http://giggexpress-dot-exceldocsverification.uk.r.appspot.com/,2607:f8b0:4004:c1b::99,62,0,0.0,0.0
5831,2023-02-07 09:48:03,4.9,http://franckcoms.blogspot.com/,142.250.80.65,31,0,0.0,7.0
5832,2023-02-07 09:48:00,3.9,http://fb-restriction-case-c9b30.firebaseapp.com/,2620:0:890::100,49,3,0.061224489795918366,0.0
5833,2023-02-07 09:47:59,2.9,http://fb-restriction-case-bd084.firebaseapp.com/,199.36.158.100,49,3,0.061224489795918366,0.0
5834,2023-02-07 09:47:58,1.9,http://fb-restriction-case-5ea4e.web.app/,2620:0:890::100,41,2,0.04878048780487805,0.0
5835,2023-02-07 09:47:56,3.4,http://fb-restriction-case-5ea4e.firebaseapp.com/,2620:0:890::100,49,2,0.04081632653061224,0.0
5836,2023-02-07 09:47:54,4.4,http://fb-business-appeal-3ac52.firebaseapp.com/,2620:0:890::100,48,3,0.0625,0.0
5837,2023-02-07 09:47:50,3.4,http://en-coinbase.cc/,43.154.232.72,22,0,0.0,4.0
5845,2023-02-07 09:47:29,2.4,http://commeventstest.azurewebsites.net/,13.89.172.6,40,0,0.0,0.0
5846,2023-02-07 09:47:28,3.4,http://coinbase-wallet.com.cn/,118.107.246.54,30,0,0.0,5.0
5849,2023-02-07 09:47:19,3.4,http://ccoaisnsbelog.azurewebsites.net/,20.119.0.28,39,0,0.0,2.0
