,Date_Time,Score,URL,IP,Length,digits,digit_ratio,Hyperlinks,Sus_Words
17740,2023-01-27 21:16:45,2.8,https://mfj9ik.webwave.dev/,185.30.124.158,27,1,0.037037037037037035,0.0,0.0
17743,2023-01-27 21:16:33,4.0,https://makecustomgifts.com/collections/photo-pajamas,23.227.38.65,53,0,0.0,21.0,0.0
17745,2023-01-27 21:16:30,5.2,https://loginhomepage-sharefile.myportfolio.com/,151.101.64.119,48,0,0.0,0.0,0.0
17746,2023-01-27 21:16:29,5.7,https://logedin-mymap.info/track/12ProMax/?ref=353541321594125,62.3.58.222,62,17,0.27419354838709675,1.0,0.0
17747,2023-01-27 21:16:27,1.7,https://logedin-mymap.info/Jg,62.3.58.222,29,0,0.0,1.0,0.0
17748,2023-01-27 21:16:22,2.4,https://linkler.ru/u/to/0Y3TYoUAuUpw,81.177.141.11,36,2,0.05555555555555555,1.0,0.0
17754,2023-01-27 21:16:03,5.2,https://ldp.page/facebook-login-argentina-vi,18.138.206.213,44,0,0.0,0.0,0.0
17755,2023-01-27 21:16:01,3.9,https://lciaud.com/TX9hR,185.238.2.35,24,1,0.041666666666666664,0.0,0.0
17756,2023-01-27 21:15:59,2.4,https://lciaud.com/?i=TX9hR,185.238.2.35,27,1,0.037037037037037035,0.0,0.0
17757,2023-01-27 21:15:58,4.1,https://lciaud.com/aU3V2/?ZtFZiQfioQrF81PWxqawoSvmPTZXI6TU6aElGJKSgeu7gEaF0d55Q8gXpYfxiOEIWKriFyRxO59TkmwGHz9seueSeZnTPKz0agreuWwdEjfDDbmmsG8N1rtguP3tPNyeqMaaLnPBjQJIOzKRL0z8ykAnrHvCb1itNV0wfVGrz9=,185.238.2.35,197,23,0.116751269035533,0.0,0.0
17758,2023-01-27 21:15:57,1.4,https://lciaud.com/aU3V2/?4bVIwMWPUyvCciLV60QBOqW18AFMX70U6c5xwABrqyUnpXF8rHN9Wlk8SrL5ClXxYrjgQd7zEHRAEJJZqwrn3MN4te1FeIVJmxt5nrreIyXAaSd08WGfx73PhYq8XPZQnoBI0Yt0vgzLe1PZEdRMR3QKdh4cSzajBmmY7jtHAv=,185.238.2.35,197,31,0.15736040609137056,0.0,0.0
17761,2023-01-27 21:15:50,5.6,https://laboozevents.com/wp-includes/dop/tfl/?email=3mail@b.c,185.111.89.222,61,1,0.01639344262295082,0.0,0.0
17771,2023-01-27 21:15:34,5.7,https://ipfs.io/ipfs/bafkreiaxi23uuiyapyzg7i5tbqmpmvp23pbninpkgxdz6nwggfz2r3lpp4,2602:fea2:2::1,80,10,0.125,0.0,0.0
17779,2023-01-27 21:15:16,5.6,https://greenprocapitol.com/web/king/postoo.php,68.65.122.91,47,0,0.0,0.0,0.0
17789,2023-01-27 21:14:55,2.7,https://forms.gle/JLAJ6maRHHR6LutQA,199.36.158.100,35,2,0.05714285714285714,5.0,0.0
17804,2023-01-27 21:14:21,5.0,https://drive-secure3.myportfolio.com/,151.101.64.119,38,1,0.02631578947368421,0.0,0.0
17805,2023-01-27 21:14:20,2.2,https://dondealing43d-secondary.z19.web.core.windows.net/,52.239.192.193,57,4,0.07017543859649122,0.0,0.0
17807,2023-01-27 21:14:12,3.3,https://derpipss.com/Shaw2022service/,185.66.89.194,37,4,0.10810810810810811,17.0,2.0
17808,2023-01-27 21:14:10,4.4,https://denizacikkv2.tk/,190.14.39.135,24,1,0.041666666666666664,14.0,0.0
17809,2023-01-27 21:14:07,3.1,https://cstoragesfax-secondary.z13.web.core.windows.net/,52.239.163.176,56,2,0.03571428571428571,0.0,0.0
17811,2023-01-27 21:14:03,3.1,https://cpernet.org/STCU/,72.46.128.210,25,0,0.0,2.0,0.0
17822,2023-01-27 21:13:42,3.7,https://classic1804.com/payroll/pdf23/,144.202.6.197,38,6,0.15789473684210525,1.0,0.0
17830,2023-01-27 21:13:30,6.7,https://capital-surge.net/mdlaw/office_cookies/main/main.php,208.109.19.66,60,0,0.0,1.0,0.0
17848,2023-01-27 21:12:58,4.2,https://attsigninportal.boxmode.io/,2605:f480:997::208,35,0,0.0,6.0,0.0
17851,2023-01-27 21:12:52,5.5,https://aryamohan7.github.io/facebook/,185.199.111.153,38,1,0.02631578947368421,1.0,0.0
17853,2023-01-27 21:12:50,4.4,https://aniell3.z19.web.core.windows.net/,20.150.95.193,41,3,0.07317073170731707,0.0,0.0
17855,2023-01-27 21:12:44,6.5,https://agency.crostracker.com/un_c/RUn9nvS4vSZCYpvudLCXJt8mfQvG5Q8nvS4vSZCYpvudLCXJt8mfQvbNatedQ9rRRnN3PHzsEyE7zdmegvQbbWfyvM/account/kb/,74.208.236.39,138,10,0.07246376811594203,0.0,1.0
17856,2023-01-27 21:12:43,5.0,https://agency.crostracker.com/un_c/RUn9nvS4vSZCYpvudLCXJt8mfQvG5Q8nvS4vSZCYpvudLCXJt8mfQvbNatedQ9rRRnN3PHzsEyE7zdmegvQbbWfyvM/account/kb,2607:f1c0:100f:f000::25a,137,10,0.072992700729927,0.0,1.0
17866,2023-01-27 21:12:28,3.0,https://a9dwibrs.dreamwp.com/home/manage/privatkunden.html,2a00:fd80:a222:bbbb:bba5:2:ffff:ffff,58,1,0.017241379310344827,3.0,0.0
17869,2023-01-27 21:12:24,5.9,https://6fgfgfg4gf3h.blogspot.com/,142.250.176.193,34,3,0.08823529411764706,0.0,0.0
17871,2023-01-27 21:12:19,2.7,https://63d1da27521ca.site123.me/,75.2.96.54,33,11,0.3333333333333333,7.0,0.0
17882,2023-01-27 21:12:06,1.9,https://5fgffggrfg4g4gh4.blogspot.com/?m=1,142.250.176.193,42,5,0.11904761904761904,0.0,0.0
17883,2023-01-27 21:12:04,2.4,https://5fgfffgf4g4gh.blogspot.com/?m=1,142.250.176.193,39,4,0.10256410256410256,0.0,0.0
17896,2023-01-27 21:11:43,3.5,http://pdfdocument2-794bf.web.app/,199.36.158.100,34,4,0.11764705882352941,0.0,0.0
17903,2023-01-27 21:11:33,2.5,http://napgarena.vn/,85.187.128.62,20,0,0.0,8.0,0.0
17908,2023-01-27 21:11:26,2.2,http://mitid-approve.20-203-169-150.cprapid.com/nordx,20.203.169.150,53,11,0.20754716981132076,0.0,0.0
17911,2023-01-27 21:11:20,2.6,http://logineverification.com/render-template/?campaign_scenario_user_id=/syKOIM54uHPQW6Ax5WDIC/QsNs03PSrsE8gXQqbH0o=&status_id=fOJF6wp7LTuAq8ti8gcTuH6BtBDIURWqTYkrRZ2ug24=,34.238.102.176,172,16,0.09302325581395349,0.0,0.0
17913,2023-01-27 21:11:08,2.2,http://kucoinloggin5.godaddysites.com/,13.248.243.5,38,1,0.02631578947368421,0.0,0.0
17915,2023-01-27 21:11:06,4.0,http://intesanpaolo.voipminashost.com.br/,186.250.243.186,41,0,0.0,7.0,0.0
17917,2023-01-27 21:11:01,2.7,http://gemonilogin.godaddysites.com/,13.248.243.5,36,0,0.0,1.0,1.0
17922,2023-01-27 21:10:53,5.8,http://edokita.ca/.well-known/54164/Login.html,162.240.70.219,46,5,0.10869565217391304,25.0,2.0
17924,2023-01-27 21:10:48,4.4,http://discoverygroupbh.com/wellsfargo/em.html,162.144.96.224,46,0,0.0,1.0,0.0
17925,2023-01-27 21:10:46,1.6,http://dev-dihaber.pantheonsite.io/,2620:12a:8001::2,35,0,0.0,0.0,0.0
17940,2023-01-27 21:10:19,5.5,http://bafybeic4g24hwx3ycl3z76eyymzdwdpbyzwjl3kw66obggmo52kngkv26m.ipfs.w3s.link/,2606:4700::6812:1734,81,15,0.18518518518518517,0.0,0.0
17941,2023-01-27 21:10:16,5.1,http://bafybeia6uscwe7yttxrowc637nr6mf5p62fhxzdz6r5zt4izjhnky6avpy.ipfs.dweb.link/251.html,2602:fea2:2::1,90,16,0.17777777777777778,4.0,0.0
17945,2023-01-27 21:10:03,5.0,http://account-restriction-1000967754.firebaseapp.com/,199.36.158.100,54,10,0.18518518518518517,0.0,0.0
17946,2023-01-27 21:10:01,3.4,http://a1.yyr.moe/,2606:4700:3037::ac43:c926,18,1,0.05555555555555555,2.0,0.0
17947,2023-01-27 21:10:00,5.4,http://675327635911104.my.id/,23.81.180.203,29,15,0.5172413793103449,0.0,0.0
17951,2023-01-27 21:09:55,4.4,http://5fgfgg4g4gh4g4.blogspot.com/,2607:f8b0:4006:81c::2001,35,5,0.14285714285714285,0.0,0.0
17953,2023-01-27 21:09:52,1.4,http://5fgfgfgf4g4gh4fg4d.blogspot.com/?m=1,2607:f8b0:4006:81c::2001,43,6,0.13953488372093023,0.0,0.0
17954,2023-01-27 21:09:51,1.9,http://5fgfgfg4g4gh4fg4fg5.blogspot.com/?m=1,142.250.176.193,44,7,0.1590909090909091,0.0,0.0
17957,2023-01-27 21:09:47,4.9,http://5fgffgfg4g4gh4fg4fe.blogspot.com/,2607:f8b0:4006:81c::2001,40,5,0.125,0.0,0.0
17958,2023-01-27 21:09:46,3.5,http://40.90.22.191/,40.90.22.191,20,9,0.45,0.0,1.0
17964,2023-01-27 21:09:34,5.4,http://274015432785511.xyz/,23.81.180.203,27,15,0.5555555555555556,0.0,0.0
17980,2023-01-27 19:40:22,1.9,http://reactbisitetoke.260mb.net/,185.27.134.224,33,3,0.09090909090909091,0.0,0.0
17983,2023-01-27 19:40:15,1.4,http://hingedatingsite.com,67.223.118.228,26,0,0.0,12.0,3.0
17987,2023-01-27 17:02:12,3.7,http://www-cred-foz-ilha.blogspot.com,2607:f8b0:4006:81c::2001,37,0,0.0,13.0,0.0
17992,2023-01-27 17:01:49,2.3,https://www-cred-foz-ilha.blogspot.com/,2607:f8b0:4006:81c::2001,39,0,0.0,13.0,0.0
18009,2023-01-27 16:56:22,1.0,https://linkedin.com/slink?code=gakYcbhT,2620:1ec:21::14,40,0,0.0,25.0,0.0
18032,2023-01-27 16:51:41,4.5,http://103.133.214.139/2/NINJA.exe,103.133.214.139,34,13,0.38235294117647056,0.0,0.0
18040,2023-01-27 15:13:29,2.8,https://tinyurl.com/uspsservises,2606:4700:10::6814:8a41,32,0,0.0,1.0,1.0
18048,2023-01-27 15:12:44,4.2,https://servicetry.sviluppo.host/,149.62.185.18,33,0,0.0,1.0,0.0
18058,2023-01-27 15:11:53,3.9,https://l.wl.co/l?u=https://bit.ly/3sUwbpH?trackingid=XPvBQDEy&signature=newsletter,2a03:2880:f012:100:face:b00c:0:2,83,1,0.012048192771084338,0.0,0.0
18061,2023-01-27 15:11:41,2.7,https://ipfs.best-practice.se/ipfs/QmPLQ96owEfhMTMH5yaPHVKiPGRiygK2wZQSMq9QNhYtnw,2001:6b0:30:13:37:feed:babe:beef,81,5,0.06172839506172839,0.0,0.0
18084,2023-01-27 15:10:21,4.5,https://a9dwibrs.dreamwp.com/home/,2a00:fd80:a222:bbbb:bba5:2:ffff:ffff,34,1,0.029411764705882353,1.0,0.0
18088,2023-01-27 15:10:12,4.4,http://mail.elseref.com/,167.86.71.67,24,0,0.0,0.0,0.0
18094,2023-01-27 15:09:55,1.7,http://esim-sfr-desactivation.com/,81.161.229.89,34,0,0.0,0.0,0.0
18095,2023-01-27 15:09:53,4.4,http://earningfx.co/,162.0.232.170,20,0,0.0,21.0,1.0
18100,2023-01-27 15:09:43,5.4,http://comunicazioneappbper.com/,81.88.52.230,32,0,0.0,7.0,0.0
18102,2023-01-27 15:09:39,2.9,http://cm88984.tw1.ru/servpro12/,176.57.210.144,32,8,0.25,25.0,0.0
18103,2023-01-27 15:09:38,5.8,http://cd07901.tw1.ru/httpdocs/login/ologin.php,2a03:6f00:1::b039:d290,47,6,0.1276595744680851,25.0,0.0
18107,2023-01-27 15:09:27,4.5,http://a9dwibrs.dreamwp.com/home/,2a00:fd80:a222:bbbb:bba5:2:ffff:ffff,33,1,0.030303030303030304,1.0,0.0
18112,2023-01-27 10:55:28,2.5,https://sites.google.com/view/suportenetatendimento/,142.251.41.14,52,0,0.0,3.0,0.0
18118,2023-01-27 10:54:13,8.0,https://areamcredem.com/login.php,86.107.32.125,33,0,0.0,1.0,0.0
18119,2023-01-27 10:54:11,3.8,https://areamcredem.com/,86.107.32.125,24,0,0.0,1.0,0.0
18128,2023-01-27 09:34:21,7.6,http://www.woodandthimble.com/www.labanquepostale.fr/3519004583790bd/login.php,70.32.68.193,78,13,0.16666666666666666,0.0,0.0
18140,2023-01-27 09:34:03,2.8,http://www.steamshensu.cn/,154.213.16.200,26,0,0.0,0.0,0.0
18144,2023-01-27 09:33:51,3.1,http://www.solutionfun.info/landingpage/dd263864-38a2-466a-be2f-4e5ec6c5e042/yszl4ra_yuvondv8e0ypukcb5yvlitgvnmpgroakm,108.138.128.75,118,24,0.2033898305084746,4.0,0.0
18149,2023-01-27 09:33:34,6.2,http://www.peligrosfutbolsala.es/next2.php,31.200.242.27,42,1,0.023809523809523808,1.0,0.0
18150,2023-01-27 09:33:32,6.2,http://www.peligrosfutbolsala.es/login.php,31.200.242.27,42,0,0.0,1.0,0.0
18152,2023-01-27 09:33:29,6.0,http://www.nhik.com.mx/equip/,107.180.26.185,29,0,0.0,0.0,0.0
18157,2023-01-27 09:33:20,2.7,http://www.limota.vn/provide/next/rss.mont,45.124.87.103,42,0,0.0,5.0,0.0
18179,2023-01-27 09:32:34,5.5,http://www.2vyou.com/hollin/portal.php,54.36.91.62,38,1,0.02631578947368421,0.0,0.0
18180,2023-01-27 09:32:31,3.7,http://whatsarspp.com/,8.210.50.148,22,0,0.0,25.0,0.0
18181,2023-01-27 09:32:29,6.0,http://virkunarze.tk/Zinqfiledoc/,162.240.223.232,33,0,0.0,0.0,0.0
18185,2023-01-27 09:32:22,5.6,http://turnaroundsupport.co.za/kundenkonto/indexx.html,154.0.162.36,54,0,0.0,12.0,0.0
18201,2023-01-27 09:31:41,2.6,https://www.mitid-approve.20-203-169-150.cprapid.com/nordx/,20.203.169.150,59,11,0.1864406779661017,0.0,0.0
18207,2023-01-27 09:31:28,3.5,https://vticket.eu/,81.18.161.76,19,0,0.0,21.0,0.0
18208,2023-01-27 09:31:19,3.4,https://viralvideo.eu.org/,20.253.129.34,26,0,0.0,0.0,0.0
18221,2023-01-27 09:30:44,3.7,https://txnews.hs-sites-eu1.com/,104.18.33.253,32,1,0.03125,2.0,0.0
18237,2023-01-27 09:29:34,4.6,https://setback-2-triumph.com/signon.htm,172.67.189.23,40,1,0.025,2.0,0.0
18245,2023-01-27 09:29:05,2.1,https://pentahousing.com/data/index.php?emal=,200.225.40.20,45,0,0.0,0.0,0.0
18269,2023-01-27 09:27:38,3.5,https://linkler.ru/omms-vocal/hubside/fr/5FwL7bnUjJnB,81.177.141.11,53,2,0.03773584905660377,1.0,0.0
18278,2023-01-27 09:27:17,5.6,https://kancilbbk.com/Rechnung.html,103.134.19.183,35,0,0.0,0.0,0.0
18279,2023-01-27 09:27:14,4.5,https://kafedam.com/wp-includes/hol/AMENCN-1/en.php?rand=13InboxLightaspxn.1774256418&fid.4.1252899642&fid=1&fav.1&rand.13InboxLight.aspxn.1774256418&fid.1252899642&fid.1&fav.1&email=M21haWxAYi5j&.rand=13InboxLight.aspx?n=1774256418&fid=4,163.44.198.61,238,66,0.2773109243697479,1.0,0.0
18280,2023-01-27 09:27:06,4.6,https://iotlabels.com/,155.94.129.146,22,0,0.0,0.0,0.0
18285,2023-01-27 09:26:43,5.5,https://gteducation.info/BPER/,207.180.195.136,30,0,0.0,1.0,0.0
18287,2023-01-27 09:26:38,2.6,https://glitso.in/profile.html?countUser=fd4272ab1f9af9e05f72f4af74cea2f8,162.144.64.148,73,16,0.2191780821917808,1.0,0.0
18349,2023-01-27 09:22:58,4.2,http://remittance.ausnep.com/,13.55.30.240,29,0,0.0,0.0,0.0
18354,2023-01-27 09:22:51,1.6,http://rechargejio.lagoo.in,198.38.83.92,27,0,0.0,0.0,0.0
18362,2023-01-27 09:21:53,4.9,http://outlook145.yolasite.com/,2606:4700::6812:fb,31,3,0.0967741935483871,0.0,0.0
18369,2023-01-27 09:21:41,4.2,http://ndnmag.fr/en/e273178958346e7c07c090cf3e424bfe/execution.html?validation=e1s1,46.182.4.120,83,24,0.2891566265060241,0.0,0.0
18370,2023-01-27 09:21:40,4.2,http://ndnmag.fr/en/b9b280432a477112f067ec8b59d4b899/execution.html?validation=e1s1,46.182.4.120,83,25,0.30120481927710846,0.0,0.0
18371,2023-01-27 09:21:38,4.2,http://ndnmag.fr/en/78a93409261307726c2388a13513303b/execution.html?validation=e1s1,46.182.4.120,83,30,0.3614457831325301,0.0,0.0
18372,2023-01-27 09:21:37,4.2,http://ndnmag.fr/en/42178b50ba365fdd1c9efc21ebaa36d7/execution.html?validation=e1s1,46.182.4.120,83,19,0.2289156626506024,0.0,0.0
18373,2023-01-27 09:21:35,4.2,http://ndnmag.fr/en/21e4c02ba6d802eed2c347825427d518/execution.html?validation=e1s1,46.182.4.120,83,24,0.2891566265060241,0.0,0.0
18374,2023-01-27 09:21:34,3.4,http://ndnmag.fr/en/219f6595a1952ac6b4bc5a8e7b611142/execution.html?validation=e1s1,46.182.4.120,83,24,0.2891566265060241,0.0,0.0
18376,2023-01-27 09:21:31,3.2,http://my-site-105294-104399.weeblysite.com/,199.34.228.97,44,12,0.2727272727272727,0.0,0.0
18380,2023-01-27 09:21:24,4.6,http://multidexchain.com/,84.21.172.42,25,0,0.0,11.0,0.0
18381,2023-01-27 09:21:22,2.2,http://ms-sharedfile-nd.firebaseapp.com/,199.36.158.100,40,0,0.0,0.0,0.0
18383,2023-01-27 09:21:20,4.4,http://mlshotmaii.c1.biz/,185.176.43.106,25,1,0.04,0.0,0.0
18388,2023-01-27 09:21:05,5.1,http://meriyzarrimerezidonving.blogspot.com/,2607:f8b0:4006:81c::2001,44,0,0.0,7.0,0.0
18393,2023-01-27 09:20:58,4.3,http://mailupdatesolution.weebly.com/,199.34.228.53,37,0,0.0,12.0,0.0
18395,2023-01-27 09:20:52,4.5,http://letter-scge.firebaseapp.com/'/,2620:0:890::100,37,0,0.0,2.0,0.0
18398,2023-01-27 09:20:44,2.6,http://lavh1lz.adriennepeppinphotography.com/nnwbw/Z2FyeXRAcGlua3N0b250YWRkLmNvbQ==,67.23.241.92,83,7,0.08433734939759036,0.0,0.0
18400,2023-01-27 09:20:41,2.5,http://kucoidfn-lgin.godaddysites.com/,13.248.243.5,38,0,0.0,1.0,0.0
18404,2023-01-27 09:20:35,4.4,http://jiophones.epizy.com,185.27.134.155,26,0,0.0,0.0,0.0
18406,2023-01-27 09:20:33,2.8,http://instagram-apple.com/,35.209.144.44,27,0,0.0,0.0,0.0
18410,2023-01-27 09:20:27,4.4,http://hicrypto.com.cn/,155.94.129.146,23,0,0.0,0.0,0.0
18414,2023-01-27 09:20:11,1.0,http://glambeaute.com/--/31458,148.72.246.207,30,5,0.16666666666666666,25.0,2.0
18415,2023-01-27 09:20:00,2.9,http://gemini-made-logiin.mystrikingly.com/,108.138.106.105,43,0,0.0,9.0,0.0
18416,2023-01-27 09:19:58,1.0,http://freemarecharge.in,82.180.166.203,24,0,0.0,2.0,0.0
18417,2023-01-27 09:19:53,1.4,http://facebook-log.blogspot.com/?m=1,142.250.176.193,37,1,0.02702702702702703,5.0,0.0
18419,2023-01-27 09:19:45,2.9,http://eplanning.melawikab.go.id/ch-CH/true/,103.134.19.183,44,0,0.0,8.0,0.0
18420,2023-01-27 09:19:42,5.8,http://edokita.ca/.well-known/49882/Login.html,162.240.70.219,46,5,0.10869565217391304,25.0,2.0
18421,2023-01-27 09:19:40,5.5,http://dw.lp.eu.mobilehub4u.com/lp/ch/mobilehub4u/CDWhatsApp/top/,52.85.61.7,65,2,0.03076923076923077,0.0,0.0
18429,2023-01-27 09:19:12,5.4,http://coinbase.net.ph/,163.181.66.214,23,0,0.0,25.0,4.0
18431,2023-01-27 09:19:07,2.0,http://chronicpaindoctor.net/2000/02/01/free-video-introduction,35.209.31.219,63,8,0.12698412698412698,25.0,0.0
18432,2023-01-27 09:19:05,4.4,http://bet988d.com/,185.90.62.155,19,3,0.15789473684210525,0.0,0.0
18435,2023-01-27 09:18:58,5.0,http://bafybeibe7opkhzqo7kl2ag4x5rdc4a6tzw54d45u3lopr3lwrt2gbyuhvu.ipfs.w3s.link/,2606:4700::6812:1734,81,15,0.18518518518518517,6.0,0.0
18439,2023-01-27 09:18:48,1.5,http://atacadodacerveja.onet.com.br/html/MadeInChinaX3D/,95.217.117.91,56,1,0.017857142857142856,1.0,0.0
18444,2023-01-27 09:18:40,4.9,http://agencenote009.web.app/,199.36.158.100,29,3,0.10344827586206896,1.0,0.0
18445,2023-01-27 09:18:39,2.4,http://activar-outlook.hostfree.pw/,185.27.134.149,35,0,0.0,0.0,0.0
18446,2023-01-27 09:18:38,4.4,http://account-restriction-1000781373.web.app/,199.36.158.100,46,10,0.21739130434782608,0.0,0.0
18448,2023-01-27 09:18:35,4.9,http://5467wa.ihostfull.com/,185.27.134.175,28,4,0.14285714285714285,0.0,0.0
18466,2023-01-27 09:15:33,5.4,http://115.78.226.68:8080/das.php,115.78.226.68,33,14,0.42424242424242425,0.0,0.0
18478,2023-01-27 07:41:33,2.6,https://sites.google.com/view/systembroad/home,2607:f8b0:4006:824::200e,46,0,0.0,3.0,0.0
18481,2023-01-27 07:41:02,3.5,https://residencemiramare.it/indexe/indexba.html,185.81.0.95,48,0,0.0,20.0,0.0
18485,2023-01-27 07:40:28,5.4,https://mariomarmi.com/mcnc/post.php,135.181.187.41,36,0,0.0,0.0,0.0
18516,2023-01-27 03:09:57,1.7,http://turnaroundsupport.co.za/kundenkonto/,154.0.162.36,43,0,0.0,12.0,0.0
18538,2023-01-26 22:47:21,6.4,https://www.pentahousing.com/leeeuny2010/index.php,200.225.40.20,50,4,0.08,0.0,0.0
18558,2023-01-26 22:46:43,4.9,https://t-mobil-28c13.web.app/,199.36.158.100,30,4,0.13333333333333333,0.0,0.0
18559,2023-01-26 22:46:41,5.6,https://t-mobil-28c13.firebaseapp.com/,2620:0:890::100,38,4,0.10526315789473684,0.0,0.0
18567,2023-01-26 22:46:12,2.4,https://sp-access-window.web.app/,199.36.158.100,33,0,0.0,0.0,0.0
18568,2023-01-26 22:46:11,3.6,https://sp-access-window.firebaseapp.com/,2620:0:890::100,41,0,0.0,0.0,0.0
18573,2023-01-26 22:45:47,4.2,https://secured-shareserver-gmfsteelgroup-1note.myportfolio.com/,151.101.0.119,64,1,0.015625,0.0,0.0
18574,2023-01-26 22:45:45,5.3,https://roundcube090013.web.app/,2620:0:890::100,32,6,0.1875,25.0,0.0
18575,2023-01-26 22:45:44,6.0,https://roundcube090013.firebaseapp.com/,2620:0:890::100,40,6,0.15,25.0,0.0
18576,2023-01-26 22:45:42,5.3,https://roundcube090012.web.app/,2620:0:890::100,32,6,0.1875,25.0,0.0
18577,2023-01-26 22:45:42,5.5,https://roundcube090012.firebaseapp.com/,2620:0:890::100,40,6,0.15,25.0,0.0
18578,2023-01-26 22:45:41,5.3,https://roundcube090011.web.app/,2620:0:890::100,32,6,0.1875,25.0,0.0
18579,2023-01-26 22:45:40,5.5,https://roundcube090011.firebaseapp.com/,2620:0:890::100,40,6,0.15,25.0,0.0
18580,2023-01-26 22:45:39,5.3,https://roundcube090010.web.app/,199.36.158.100,32,6,0.1875,25.0,0.0
18581,2023-01-26 22:45:38,5.5,https://roundcube090010.firebaseapp.com/,2620:0:890::100,40,6,0.15,25.0,0.0
18584,2023-01-26 22:45:33,2.4,https://porezna-uprava-82a29.web.app/,199.36.158.100,37,4,0.10810810810810811,0.0,0.0
18585,2023-01-26 22:45:32,4.1,https://porezna-uprava-82a29.firebaseapp.com/,2620:0:890::100,45,4,0.08888888888888889,0.0,0.0
18586,2023-01-26 22:45:31,4.4,https://porezna-uprava-23b83.web.app/,2620:0:890::100,37,4,0.10810810810810811,0.0,0.0
18587,2023-01-26 22:45:30,5.6,https://porezna-uprava-23b83.firebaseapp.com/,199.36.158.100,45,4,0.08888888888888889,0.0,0.0
18596,2023-01-26 22:45:09,5.9,https://metafb-tvz6efk.web.app/,199.36.158.100,31,1,0.03225806451612903,0.0,0.0
18597,2023-01-26 22:45:08,6.1,https://metafb-tvz6efk.firebaseapp.com/,199.36.158.100,39,1,0.02564102564102564,0.0,0.0
18642,2023-01-26 22:43:51,5.8,https://dabrefololokiffe.web.app/,199.36.158.100,33,0,0.0,1.0,0.0
18643,2023-01-26 22:43:50,6.0,https://dabrefololokiffe.firebaseapp.com/,199.36.158.100,41,0,0.0,1.0,0.0
18652,2023-01-26 22:43:21,5.3,https://bpostceles.web.app/,2620:0:890::100,27,0,0.0,1.0,0.0
18653,2023-01-26 22:43:20,5.5,https://bpostceles.firebaseapp.com/,199.36.158.100,35,0,0.0,1.0,0.0
18654,2023-01-26 22:43:19,2.6,https://bktp3d.webwave.dev,185.30.124.158,26,1,0.038461538461538464,0.0,0.0
18679,2023-01-26 22:42:28,3.6,http://opensaez.com,2606:4700:3036::6815:5306,19,0,0.0,0.0,0.0
18690,2023-01-26 21:31:21,6.5,http://xuniswap.com/,47.254.134.209,20,0,0.0,0.0,0.0
18692,2023-01-26 21:31:17,5.5,http://www.spackgeclin.com/,137.184.176.117,27,0,0.0,2.0,0.0
18695,2023-01-26 21:31:01,4.8,http://www.picclick.co.uk/Surface-Pro-8-Pro-X-Screen-Protector-255448327918.html,54.176.32.72,80,13,0.1625,24.0,0.0
18696,2023-01-26 21:30:58,3.7,http://www.nft-opensia.com/,185.106.93.210,27,0,0.0,3.0,0.0
18703,2023-01-26 21:30:44,5.8,http://www.esautodealer.com/49737ae/Wallet.html,68.178.247.250,47,5,0.10638297872340426,22.0,1.0
18710,2023-01-26 21:30:30,6.5,http://www.bet376.cc/,156.227.28.65,21,3,0.14285714285714285,0.0,0.0
18715,2023-01-26 21:30:17,4.2,http://web-helptwitter.com/,198.38.89.130,27,0,0.0,0.0,1.0
18722,2023-01-26 21:29:58,3.4,http://u1918204.cp.regruhosting.ru/,31.31.198.230,35,7,0.2,17.0,0.0
18723,2023-01-26 21:29:57,3.3,http://u1917825.cp.regruhosting.ru/sucarsal/,2a00:f940:2:2:1:4:0:100,44,7,0.1590909090909091,17.0,0.0
18724,2023-01-26 21:29:55,3.9,http://u1917825.cp.regruhosting.ru/,2a00:f940:2:2:1:4:0:100,35,7,0.2,17.0,0.0
18726,2023-01-26 21:29:53,2.2,http://toyostone.co.jp/bukken/media/sidebar.html,61.126.42.230,48,0,0.0,0.0,0.0
18728,2023-01-26 21:29:47,6.0,http://thefreightdude.com/ff/chf/ar/confirm.php,34.102.136.180,47,0,0.0,1.0,0.0
18729,2023-01-26 21:29:45,6.4,https://ziefle.net/indexx.html,2001:8d8:100f:f000::2c7,30,0,0.0,25.0,0.0
18730,2023-01-26 21:29:43,5.6,https://ziefle.net/,2001:8d8:100f:f000::2c7,19,0,0.0,25.0,0.0
18739,2023-01-26 21:29:18,2.7,https://www.pentahousing.com/leeeuny2010/index.php?emal=,200.225.40.20,56,4,0.07142857142857142,0.0,0.0
18740,2023-01-26 21:29:17,5.0,https://www.ndnmag.fr/en/7746cb2478a281a3082a99485a9b5507/execution.html?validation=e1s1,46.182.4.120,88,27,0.3068181818181818,0.0,0.0
18741,2023-01-26 21:29:15,5.0,https://www.ndnmag.fr/en/73ec2a773b9232cba4ccf9ce4ca7b944/execution.html?validation=e1s1,46.182.4.120,88,19,0.2159090909090909,0.0,0.0
18742,2023-01-26 21:29:13,5.0,https://www.ndnmag.fr/en/351bd022caa19a77d9d90e6c8f0c3103/execution.html?validation=e1s1,46.182.4.120,88,22,0.25,0.0,0.0
18743,2023-01-26 21:29:11,5.0,https://www.ndnmag.fr/en/262f33618fd40a2dd1729bd4183e0826/execution.html?validation=e1s1,46.182.4.120,88,25,0.2840909090909091,0.0,0.0
